0:10	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 112	 IP Address: 171.237.220.33 : 2063
1:31	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 99	 IP Address: 171.237.220.33 : 2143
1:31	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 101	 IP Address: 171.237.220.33 : 2151
1:31	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 104	 IP Address: 171.237.220.33 : 49262
2:56	Account: letutl72	 Name: DoanhDoanh	 Level: 81	 IP Address: 1.54.167.236 : 50703
4:32	Account: usd002	 Name: USD002	 Level: 94	 IP Address: 14.174.31.17 : 6009
4:32	Account: ribi01	 Name: RiBi01	 Level: 110	 IP Address: 14.174.31.17 : 6012
4:32	Account: usd001	 Name: USD001	 Level: 95	 IP Address: 14.174.31.17 : 6013
4:33	Account: usd002	 Name: USD002	 Level: 94	 IP Address: 14.174.31.17 : 6021
4:33	Account: usd001	 Name: USD001	 Level: 95	 IP Address: 14.174.31.17 : 6025
4:33	Account: ribi01	 Name: RiBi01	 Level: 110	 IP Address: 14.174.31.17 : 6027
5:33	Account: ctcshxt3	 Name: CTCÙTiÒnÙ03	 Level: 90	 IP Address: 14.245.142.110 : 53444
5:33	Account: ctcshxt4	 Name: CTCÙTiÒnÙ04	 Level: 92	 IP Address: 14.245.142.110 : 53446
5:33	Account: ctcshxt2	 Name: CTCÙTiÒnÙ02	 Level: 90	 IP Address: 14.245.142.110 : 53448
5:33	Account: ctcshxt1	 Name: CTCÙTiÒnÙ01	 Level: 92	 IP Address: 14.245.142.110 : 53450
5:33	Account: ctcshxt6	 Name: CTCÙTiÒnÙ06	 Level: 92	 IP Address: 14.245.142.110 : 53452
5:33	Account: ctcshxt5	 Name: CTCÙTiÒnÙ05	 Level: 92	 IP Address: 14.245.142.110 : 53454
5:33	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 106	 IP Address: 14.245.142.110 : 56905
5:34	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 108	 IP Address: 14.245.142.110 : 56921
5:34	Account: tranvinh06	 Name: ThiªnÙ§ŞaÙV«ÙCù	 Level: 106	 IP Address: 14.245.142.110 : 56922
5:34	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 106	 IP Address: 14.245.142.110 : 56924
5:35	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 106	 IP Address: 14.245.142.110 : 56931
5:35	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 107	 IP Address: 14.245.142.110 : 56932
6:4	Account: anhduybt1	 Name: AnhDuy	 Level: 1	 IP Address: 125.214.48.23 : 45862
6:25	Account: namhai01	 Name: MaPhongBa	 Level: 1	 IP Address: 14.230.182.26 : 51522
6:32	Account: namhai02	 Name: namhai02	 Level: 1	 IP Address: 14.230.182.26 : 59713
6:38	Account: namhai04	 Name: namhai04	 Level: 1	 IP Address: 14.230.182.26 : 59726
6:42	Account: namhai05	 Name: namhai05	 Level: 1	 IP Address: 14.230.182.26 : 59734
6:48	Account: namhai06	 Name: namhai06	 Level: 1	 IP Address: 14.230.182.26 : 59742
6:51	Account: luukt53	 Name: NgoalongVD	 Level: 130	 IP Address: 123.25.218.214 : 47372
6:52	Account: luukt54	 Name: NgoalongNM	 Level: 115	 IP Address: 123.25.218.214 : 47379
6:53	Account: namhai003	 Name: namhai03	 Level: 1	 IP Address: 14.230.182.26 : 59765
6:54	Account: luukt54	 Name: NgoalongNM	 Level: 115	 IP Address: 123.25.218.214 : 47417
6:56	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 116	 IP Address: 123.25.218.214 : 47453
7:1	Account: anhthusqt	 Name: caibangcuibap	 Level: 100	 IP Address: 125.214.49.78 : 65515
7:1	Account: luukt55	 Name: NgoalongCB	 Level: 100	 IP Address: 123.25.218.214 : 47516
7:2	Account: anhthusqt1	 Name: docmadep	 Level: 100	 IP Address: 125.214.49.78 : 19514
7:3	Account: luukt52	 Name: NgoalongTN	 Level: 97	 IP Address: 123.25.218.214 : 47567
7:24	Account: thangvl10	 Name: 10HáaCaCa	 Level: 102	 IP Address: 14.245.142.110 : 49362
7:27	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 102	 IP Address: 14.245.142.110 : 49365
7:31	Account: luukt54	 Name: NgoalongNM	 Level: 115	 IP Address: 123.25.218.214 : 48010
7:33	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 102	 IP Address: 14.245.142.110 : 49397
7:33	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 101	 IP Address: 14.245.142.110 : 49399
7:35	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 14.245.142.110 : 49405
7:36	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 123.25.218.214 : 48099
7:36	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 14.245.142.110 : 49407
7:36	Account: thangvl6	 Name: 6Vâ®ang	 Level: 102	 IP Address: 14.245.142.110 : 49409
7:38	Account: thangvl5	 Name: 5TLSuco	 Level: 106	 IP Address: 14.245.142.110 : 49411
7:38	Account: thangvl4	 Name: 5§­êngCaCa	 Level: 80	 IP Address: 14.245.142.110 : 49413
7:38	Account: thangvl3	 Name: sdfdsfdsf	 Level: 80	 IP Address: 14.245.142.110 : 49415
7:39	Account: thangvl2	 Name: SetSetSĞt	 Level: 80	 IP Address: 14.245.142.110 : 49417
7:39	Account: minhvu25091990	 Name: Kamikaze	 Level: 83	 IP Address: 14.245.142.110 : 49419
7:40	Account: minhvu25091990	 Name: DocXinh2	 Level: 81	 IP Address: 14.245.142.110 : 49421
7:40	Account: minhvu25091990	 Name: DocXinh	 Level: 81	 IP Address: 14.245.142.110 : 49423
7:41	Account: sarin1990	 Name: DocDep	 Level: 91	 IP Address: 14.245.142.110 : 49425
7:42	Account: sarin1990	 Name: DocDepGhe	 Level: 86	 IP Address: 14.245.142.110 : 49427
7:43	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 14.245.142.110 : 49429
7:44	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 14.245.142.110 : 49431
7:44	Account: sarin	 Name: DocXinh8	 Level: 81	 IP Address: 14.245.142.110 : 49433
7:45	Account: sarin1	 Name: DocXinh9	 Level: 81	 IP Address: 14.245.142.110 : 49435
7:45	Account: sarin1	 Name: DocXinh10	 Level: 81	 IP Address: 14.245.142.110 : 49437
7:46	Account: sarin1	 Name: DocXinh11	 Level: 81	 IP Address: 14.245.142.110 : 49439
7:47	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 14.245.142.110 : 49442
7:47	Account: sarin2	 Name: DocXinh14	 Level: 82	 IP Address: 14.245.142.110 : 49444
7:47	Account: sarin2	 Name: DocXinh13	 Level: 82	 IP Address: 14.245.142.110 : 49446
7:48	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 14.245.142.110 : 49448
7:48	Account: sarin3	 Name: DocXinh15	 Level: 81	 IP Address: 14.245.142.110 : 49450
7:49	Account: sarin3	 Name: DocXinh17	 Level: 84	 IP Address: 14.245.142.110 : 49452
7:49	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 14.245.142.110 : 49454
7:49	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 14.245.142.110 : 49456
7:50	Account: sarin4	 Name: DocXinh18	 Level: 81	 IP Address: 14.245.142.110 : 49458
7:50	Account: sarin4	 Name: DocXinh19	 Level: 84	 IP Address: 14.245.142.110 : 49460
7:51	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 106	 IP Address: 14.245.142.110 : 49462
7:55	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 116	 IP Address: 42.118.58.118 : 54821
8:9	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 104	 IP Address: 42.118.58.118 : 54823
8:20	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 14.174.119.34 : 49311
8:21	Account: luukt54	 Name: NgoalongNM	 Level: 116	 IP Address: 123.25.218.214 : 48909
8:22	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 14.174.119.34 : 49324
8:23	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 49326
8:23	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 49328
8:23	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 49332
8:23	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 49334
8:23	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 49336
8:23	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 49338
8:24	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49340
8:24	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 49342
8:24	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49347
8:24	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 49349
8:24	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 49351
8:25	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 49353
8:25	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 49355
8:25	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 49357
8:25	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 49359
8:25	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 14.174.119.34 : 49362
8:26	Account: minhtrand12	 Name: 3213131111	 Level: 80	 IP Address: 14.174.119.34 : 49369
8:26	Account: minhtrand13	 Name: 32131111122	 Level: 80	 IP Address: 14.174.119.34 : 49371
8:26	Account: minhtrand13	 Name: 3242400	 Level: 80	 IP Address: 14.174.119.34 : 49373
8:26	Account: minhtrand13	 Name: 31231310	 Level: 80	 IP Address: 14.174.119.34 : 49375
8:26	Account: minhtrand14	 Name: 32131312	 Level: 80	 IP Address: 14.174.119.34 : 49377
8:26	Account: minhtrand14	 Name: 213131	 Level: 80	 IP Address: 14.174.119.34 : 49379
8:27	Account: minhtrand14	 Name: 3113120	 Level: 80	 IP Address: 14.174.119.34 : 49383
8:27	Account: minhtrand15	 Name: 321321	 Level: 80	 IP Address: 14.174.119.34 : 49385
8:27	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 49387
8:27	Account: minhtrand25	 Name: sanboss10	 Level: 81	 IP Address: 14.174.119.34 : 49389
8:31	Account: namhai007	 Name: namhai07	 Level: 1	 IP Address: 14.230.182.26 : 4946
8:34	Account: namhai007	 Name: namhai07	 Level: 80	 IP Address: 14.230.182.26 : 4948
8:38	Account: namhai008	 Name: namhai08	 Level: 1	 IP Address: 14.230.182.26 : 4950
8:41	Account: namhai009	 Name: namhai09	 Level: 1	 IP Address: 14.230.182.26 : 4956
8:44	Account: namhai0010	 Name: namhai10	 Level: 1	 IP Address: 14.230.182.26 : 4958
8:47	Account: namhai0011	 Name: namhai11	 Level: 1	 IP Address: 14.230.182.26 : 4960
8:51	Account: namhai0012	 Name: namhai12	 Level: 1	 IP Address: 14.230.182.26 : 4962
8:51	Account: minhtrand20	 Name: sanboss2	 Level: 81	 IP Address: 14.174.119.34 : 49187
8:52	Account: namhai007	 Name: namhai07	 Level: 80	 IP Address: 14.230.182.26 : 4965
8:53	Account: namhai008	 Name: namhai08	 Level: 80	 IP Address: 14.230.182.26 : 4967
8:53	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 14.233.98.174 : 49998
8:55	Account: luukt53	 Name: NgoalongVD	 Level: 130	 IP Address: 115.75.51.168 : 47324
9:9	Account: sangtpbrvt4	 Name: money9	 Level: 96	 IP Address: 113.174.82.17 : 50724
9:9	Account: sangtpbrvt1	 Name: SangTp111	 Level: 102	 IP Address: 113.174.82.17 : 50725
9:9	Account: sangtpbrvt14	 Name: money6	 Level: 91	 IP Address: 113.174.82.17 : 56247
9:9	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 107	 IP Address: 14.245.142.110 : 49750
9:9	Account: ctcshxt6	 Name: CTCÙTiÒnÙ06	 Level: 92	 IP Address: 14.245.142.110 : 53739
9:9	Account: ctcshxt2	 Name: CTCÙTiÒnÙ02	 Level: 91	 IP Address: 14.245.142.110 : 53740
9:9	Account: sangtpbrvt15	 Name: money7	 Level: 92	 IP Address: 113.174.82.17 : 56250
9:9	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 14.233.98.174 : 50220
9:9	Account: ctcshxt1	 Name: CTCÙTiÒnÙ01	 Level: 92	 IP Address: 14.245.142.110 : 53742
9:9	Account: tranvinh06	 Name: ThiªnÙ§ŞaÙV«ÙCù	 Level: 106	 IP Address: 14.245.142.110 : 49752
9:9	Account: bogiabacki	 Name: abcdefgh	 Level: 101	 IP Address: 171.241.91.226 : 62368
9:10	Account: bogiabacki2	 Name: bivodang	 Level: 101	 IP Address: 171.241.91.226 : 49895
9:10	Account: sangtpbrvt12	 Name: money3	 Level: 93	 IP Address: 113.174.82.17 : 56274
9:10	Account: sangtpbrvt5	 Name: SangTp555	 Level: 99	 IP Address: 113.174.82.17 : 50727
9:10	Account: sangtpbrvt10	 Name: money111	 Level: 94	 IP Address: 113.174.82.17 : 56277
9:10	Account: sangtpbrvt11	 Name: money2	 Level: 92	 IP Address: 113.174.82.17 : 56279
9:10	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 108	 IP Address: 14.245.142.110 : 49754
9:10	Account: tranvinh03	 Name: ItsÙMyLife	 Level: 106	 IP Address: 14.245.142.110 : 49756
9:10	Account: ctcshxt3	 Name: CTCÙTiÒnÙ03	 Level: 90	 IP Address: 14.245.142.110 : 53744
9:10	Account: namhai05	 Name: namhai05	 Level: 81	 IP Address: 14.230.182.26 : 61110
9:10	Account: namhai04	 Name: namhai04	 Level: 81	 IP Address: 14.230.182.26 : 61111
9:10	Account: namhai01	 Name: MaPhongBa	 Level: 81	 IP Address: 14.230.182.26 : 61112
9:10	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 110	 IP Address: 171.231.162.148 : 49912
9:10	Account: sangtpbrvt3	 Name: money8	 Level: 95	 IP Address: 113.174.82.17 : 50729
9:10	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 97	 IP Address: 171.231.162.148 : 49914
9:10	Account: namhai003	 Name: namhai03	 Level: 80	 IP Address: 14.230.182.26 : 61114
9:10	Account: ctcshxt4	 Name: CTCÙTiÒnÙ04	 Level: 92	 IP Address: 14.245.142.110 : 53746
9:10	Account: namhai02	 Name: namhai02	 Level: 81	 IP Address: 14.230.182.26 : 61116
9:10	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 116	 IP Address: 171.231.162.148 : 49917
9:10	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 111	 IP Address: 171.231.162.148 : 49918
9:10	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 109	 IP Address: 171.231.162.148 : 49921
9:10	Account: tranvinh05	 Name: 75ÙNhíÙMétÙNg­êi	 Level: 107	 IP Address: 14.245.142.110 : 49758
9:10	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 109	 IP Address: 171.231.162.148 : 49922
9:10	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 106	 IP Address: 14.245.142.110 : 49760
9:10	Account: nam92hd2	 Name: PhongÙThÇn	 Level: 102	 IP Address: 27.73.128.31 : 43611
9:10	Account: nam92hd5	 Name: CuÙChäcÙNg­îc	 Level: 99	 IP Address: 27.73.128.31 : 5282
9:10	Account: sangtpbrvt9	 Name: money10	 Level: 92	 IP Address: 113.174.82.17 : 56286
9:10	Account: nam92hd1	 Name: ThÇnÙT¨ng	 Level: 101	 IP Address: 27.73.128.31 : 5286
9:10	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 104	 IP Address: 42.118.58.118 : 55062
9:10	Account: nam92hd4	 Name: HoaÙR¬iÙCöaÙPhËt	 Level: 100	 IP Address: 27.73.128.31 : 5290
9:10	Account: nam92hd	 Name: HáaThÇnÙV«Song	 Level: 113	 IP Address: 27.73.128.31 : 43617
9:10	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 101	 IP Address: 42.118.58.118 : 55065
9:10	Account: sangtpbrvt	 Name: SangTp	 Level: 123	 IP Address: 113.174.82.17 : 50732
9:10	Account: nam92hd3	 Name: ThiªnÙ§ŞaÙV«ÙCùc	 Level: 102	 IP Address: 27.73.128.31 : 43619
9:10	Account: sangtpbrvt2	 Name: SangTp222	 Level: 101	 IP Address: 113.174.82.17 : 50733
9:10	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 102	 IP Address: 42.118.58.118 : 55066
9:10	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 103	 IP Address: 42.118.58.118 : 55067
9:10	Account: vunguyen1989	 Name: khongbietten	 Level: 100	 IP Address: 27.75.46.206 : 51252
9:10	Account: unlock911	 Name: Unlock911	 Level: 105	 IP Address: 27.78.12.11 : 58081
9:10	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 122	 IP Address: 42.118.58.118 : 55069
9:10	Account: vunguyen1987	 Name: 444444444	 Level: 81	 IP Address: 27.75.46.206 : 51255
9:10	Account: unlock912	 Name: Unlock912	 Level: 100	 IP Address: 27.78.12.11 : 58083
9:10	Account: vunguyen1984	 Name: BinBin	 Level: 95	 IP Address: 27.75.46.206 : 51256
9:10	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 101	 IP Address: 171.237.220.33 : 3047
9:10	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 101	 IP Address: 171.237.220.33 : 49822
9:10	Account: vunguyen1988	 Name: 111111111	 Level: 105	 IP Address: 27.75.46.206 : 51258
9:10	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 104	 IP Address: 171.237.220.33 : 3053
9:10	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 99	 IP Address: 171.237.220.33 : 49826
9:10	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 104	 IP Address: 171.237.220.33 : 49828
9:10	Account: bogiabacki3	 Name: Biphunlua	 Level: 100	 IP Address: 171.241.91.226 : 52126
9:10	Account: ctcshxt5	 Name: CTCÙTiÒnÙ05	 Level: 92	 IP Address: 14.245.142.110 : 53748
9:10	Account: namhai06	 Name: namhai06	 Level: 80	 IP Address: 14.230.182.26 : 61118
9:10	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 113	 IP Address: 171.237.220.33 : 49830
9:10	Account: bogiabacki4	 Name: Bi5doc	 Level: 100	 IP Address: 171.241.91.226 : 52172
9:10	Account: bogiabacki1	 Name: bitheosau	 Level: 100	 IP Address: 171.241.91.226 : 52192
9:10	Account: timlaivohien2	 Name: EyeSmile6	 Level: 92	 IP Address: 14.233.97.112 : 23521
9:10	Account: timlaivohien1	 Name: EyeSmile2	 Level: 93	 IP Address: 14.233.97.112 : 23553
9:10	Account: timlaivohien3	 Name: EyeSmile7	 Level: 91	 IP Address: 14.233.97.112 : 23585
9:10	Account: minhtrand20	 Name: sanboss2	 Level: 81	 IP Address: 14.174.119.34 : 49245
9:10	Account: timlaivohien	 Name: EyeSmile	 Level: 99	 IP Address: 14.233.97.112 : 23681
9:10	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 14.174.119.34 : 49943
9:11	Account: minhtrand20	 Name: sanboss2	 Level: 81	 IP Address: 14.174.119.34 : 49250
9:12	Account: minhtrand20	 Name: sanboss2	 Level: 81	 IP Address: 14.174.119.34 : 49255
9:14	Account: luukt53	 Name: NgoalongVD	 Level: 130	 IP Address: 115.75.51.168 : 47755
9:16	Account: ribi01	 Name: RiBi01	 Level: 110	 IP Address: 14.233.249.249 : 2633
9:16	Account: luukt54	 Name: NgoalongNM	 Level: 116	 IP Address: 115.75.51.168 : 47789
9:16	Account: usd001	 Name: USD001	 Level: 96	 IP Address: 14.233.249.249 : 2639
9:18	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 49997
9:18	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 49999
9:18	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 50001
9:18	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 50003
9:18	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 50005
9:18	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 50008
9:18	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50010
9:18	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 50012
9:18	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 50014
9:18	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 50016
9:18	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 50018
9:19	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 50020
9:19	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 50022
9:19	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 50024
9:19	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 50026
9:19	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 50028
9:20	Account: luukt51	 Name: NgoaLongTN	 Level: 95	 IP Address: 115.75.51.168 : 47843
9:20	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 14.174.119.34 : 50031
9:20	Account: usd002	 Name: USD002	 Level: 94	 IP Address: 14.233.249.249 : 2664
9:20	Account: minhtrand25	 Name: sanboss10	 Level: 81	 IP Address: 14.174.119.34 : 50034
9:21	Account: luukt52	 Name: NgoalongTN	 Level: 99	 IP Address: 115.75.51.168 : 47886
9:22	Account: luukt55	 Name: NgoalongCB	 Level: 100	 IP Address: 115.75.51.168 : 47895
9:22	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.233.249.249 : 2683
9:22	Account: luukt56	 Name: NgoalongND	 Level: 97	 IP Address: 115.75.51.168 : 47910
9:25	Account: luukt55	 Name: NgoalongCB	 Level: 100	 IP Address: 115.75.51.168 : 47939
9:26	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 50048
9:28	Account: ribi03	 Name: RiBi03	 Level: 80	 IP Address: 14.233.249.249 : 2804
9:28	Account: minhtrand6	 Name: BĞÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49264
9:28	Account: ribi04	 Name: RiBi04	 Level: 80	 IP Address: 14.233.249.249 : 2809
9:29	Account: ribi04	 Name: BOSSOS	 Level: 80	 IP Address: 14.233.249.249 : 2814
9:30	Account: ribi04	 Name: BOSSSSSSSSSS	 Level: 80	 IP Address: 14.233.249.249 : 2825
9:31	Account: ribi05	 Name: buffffff	 Level: 80	 IP Address: 14.233.249.249 : 2827
9:31	Account: ribi06	 Name: 000001	 Level: 80	 IP Address: 14.233.249.249 : 2831
9:32	Account: minhtrand6	 Name: BĞÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49269
9:33	Account: ribi06	 Name: 000002	 Level: 80	 IP Address: 14.233.249.249 : 2849
9:33	Account: ribi06	 Name: BOsssss03	 Level: 80	 IP Address: 14.233.249.249 : 2851
9:33	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.233.249.249 : 2856
9:43	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 14.174.119.34 : 50091
9:44	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 104	 IP Address: 14.174.119.34 : 50094
