0:0	Account: blackboy87	 Name: EsÙTheÙKing	 Level: 100	 IP Address: 113.189.88.35 : 56560
2:0	Account: lazychibi1	 Name: lazychiii	 Level: 1	 IP Address: 14.231.117.129 : 57146
2:1	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 101	 IP Address: 117.5.13.198 : 54165
2:1	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 103	 IP Address: 117.5.13.198 : 54167
2:1	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 98	 IP Address: 117.5.13.198 : 49750
2:1	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 103	 IP Address: 117.5.13.198 : 54171
2:1	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 101	 IP Address: 117.5.13.198 : 54173
2:1	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 112	 IP Address: 117.5.13.198 : 49754
2:2	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52562
2:3	Account: lazychibi1	 Name: lazychiii	 Level: 80	 IP Address: 14.231.117.129 : 57414
2:21	Account: lazychibi	 Name: lazychibi	 Level: 80	 IP Address: 14.231.117.129 : 59220
2:22	Account: lazychibi1	 Name: lazychibi1	 Level: 80	 IP Address: 14.231.117.129 : 59251
2:22	Account: lazychibi1	 Name: lazychiii	 Level: 80	 IP Address: 14.231.117.129 : 59320
2:24	Account: lazychibi1	 Name: lazychibiq	 Level: 1	 IP Address: 14.231.117.129 : 59451
2:39	Account: lazychibi2	 Name: lazychibisw	 Level: 1	 IP Address: 14.231.117.129 : 60931
2:55	Account: lazychibi2	 Name: lZAJJJ	 Level: 1	 IP Address: 14.231.117.129 : 62545
3:13	Account: lazychibi2	 Name: lZAJJJ	 Level: 80	 IP Address: 14.231.117.129 : 64278
3:14	Account: lazychibi2	 Name: dd333333333	 Level: 1	 IP Address: 14.231.117.129 : 64391
3:19	Account: lazychibi2	 Name: dd333333333	 Level: 80	 IP Address: 14.231.117.129 : 64885
3:19	Account: lazychibi1	 Name: lazychibiq	 Level: 80	 IP Address: 14.231.117.129 : 64893
3:25	Account: minhtrand28	 Name: caytien02	 Level: 84	 IP Address: 14.174.119.34 : 52569
4:10	Account: tuanlovekun	 Name: 1StÙThiªnÙNhÉn	 Level: 103	 IP Address: 27.79.173.83 : 51932
4:10	Account: tuanlovekun1	 Name: 2StÙThiªnÙNhÉn	 Level: 99	 IP Address: 27.79.173.83 : 54369
4:10	Account: tuanlovekun2	 Name: 3StÙThiªnÙNhÉn	 Level: 103	 IP Address: 27.79.173.83 : 51938
4:10	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 112	 IP Address: 27.79.173.83 : 51940
4:10	Account: tuanlovekun3	 Name: 4StÙThiªnÙNhÉn	 Level: 101	 IP Address: 27.79.173.83 : 51944
4:10	Account: tuanlovekun4	 Name: 5StÙThiªnÙNhÉn	 Level: 101	 IP Address: 27.79.173.83 : 51952
4:44	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52575
4:46	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52579
4:49	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52581
4:55	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52585
4:59	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52594
5:10	Account: anhthusqt	 Name: caibangcuibap	 Level: 1	 IP Address: 125.214.49.78 : 56441
5:13	Account: anhthusqt	 Name: caibangcuibap	 Level: 80	 IP Address: 125.214.49.78 : 35229
5:24	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52601
5:25	Account: anhthusqt2	 Name: ngamycuchuoi	 Level: 1	 IP Address: 125.214.49.78 : 37551
5:27	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52603
5:30	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52607
5:32	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52614
5:38	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52617
5:55	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52623
6:6	Account: luukt53	 Name: NgoalongVD	 Level: 129	 IP Address: 115.75.51.168 : 61975
6:23	Account: shipper01	 Name: shipper01	 Level: 1	 IP Address: 14.230.182.26 : 63339
6:57	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52628
6:58	Account: ctc01	 Name: ctc01a	 Level: 80	 IP Address: 14.165.29.16 : 50743
7:4	Account: chudu01	 Name: LaÙKimÙThóyÙVi	 Level: 102	 IP Address: 171.235.99.82 : 49182
7:4	Account: chudu02	 Name: LýÙThuÙThñy	 Level: 100	 IP Address: 171.235.99.82 : 49184
7:4	Account: chudu03	 Name: LýÙM¹cÙSÇu	 Level: 100	 IP Address: 171.235.99.82 : 49186
7:5	Account: chudu04	 Name: KimÙHuyÒnÙPhiÕn	 Level: 100	 IP Address: 171.235.99.82 : 49188
7:6	Account: chudu05	 Name: KimÙThóyÙKiÒu	 Level: 100	 IP Address: 171.235.99.82 : 49190
7:6	Account: chudu06	 Name: KimÙQuècÙChñ	 Level: 100	 IP Address: 171.235.99.82 : 49192
7:7	Account: tranvinh04	 Name: B­ímÙEmÙCãÙ§éc	 Level: 105	 IP Address: 14.165.29.16 : 50748
7:8	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 109	 IP Address: 171.231.162.148 : 49162
7:12	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 107	 IP Address: 171.231.162.148 : 49169
7:13	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 110	 IP Address: 171.231.162.148 : 49171
7:13	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 107	 IP Address: 171.231.162.148 : 49173
7:14	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52631
7:14	Account: thoakhungzz5	 Name: TómTãcT¸tTíiTÊp	 Level: 94	 IP Address: 171.231.162.148 : 49175
7:16	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 114	 IP Address: 171.231.162.148 : 49180
7:17	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52639
7:21	Account: conquiacc1993	 Name: speria	 Level: 100	 IP Address: 125.212.176.78 : 36121
7:22	Account: conquiacc1992	 Name: venusking	 Level: 100	 IP Address: 125.212.176.78 : 24026
7:33	Account: sarin1990	 Name: DocDepGhe	 Level: 86	 IP Address: 116.110.119.64 : 49879
7:33	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 26099
7:33	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 26610
7:34	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 49890
7:34	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 116.110.119.64 : 49897
7:34	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 25739
7:35	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 26251
7:40	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52644
7:44	Account: saluci	 Name: DocXinh5	 Level: 81	 IP Address: 116.110.119.64 : 49989
7:47	Account: lazychibi	 Name: lazchii	 Level: 80	 IP Address: 14.231.117.129 : 49420
7:47	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52646
7:56	Account: timlaivohien	 Name: EyeSmile	 Level: 98	 IP Address: 14.233.97.112 : 26561
8:22	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52648
8:23	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52652
8:27	Account: saluci	 Name: DocXinh4	 Level: 81	 IP Address: 116.110.119.64 : 50452
8:30	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52655
8:30	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 50473
8:30	Account: minhvu25091990	 Name: Kamikaze	 Level: 83	 IP Address: 116.110.119.64 : 50476
8:42	Account: minhvu25091990	 Name: DocXinh2	 Level: 81	 IP Address: 116.110.119.64 : 29670
8:45	Account: anhthusqt	 Name: caibangcuibap	 Level: 100	 IP Address: 125.214.49.78 : 24117
8:46	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52659
8:47	Account: minhvu25091990	 Name: DocXinh2	 Level: 81	 IP Address: 116.110.119.64 : 30372
8:47	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 14.174.119.34 : 49313
8:49	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 14.174.119.34 : 49323
8:50	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 14.174.119.34 : 49325
8:51	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 14.174.119.34 : 49330
8:52	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 49334
8:53	Account: minhvu25091990	 Name: DocXinh	 Level: 81	 IP Address: 116.110.119.64 : 50677
8:53	Account: huyenuyqs	 Name: RångconÙ	 Level: 90	 IP Address: 14.245.4.115 : 61097
8:53	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49339
8:56	Account: minhtrand16	 Name: 32131321	 Level: 80	 IP Address: 14.174.119.34 : 49350
8:56	Account: minhtrand17	 Name: 0659684658	 Level: 80	 IP Address: 14.174.119.34 : 49352
8:56	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 14.174.119.34 : 49354
8:57	Account: minhtrand20	 Name: sanboss1	 Level: 80	 IP Address: 14.174.119.34 : 49357
8:57	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49360
9:0	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52662
9:0	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 49376
9:0	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 49378
9:1	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 49380
9:1	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 49382
9:1	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 49385
9:1	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 49387
9:1	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49390
9:1	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 49392
9:1	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49394
9:1	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 49396
9:1	Account: anhthusqt2	 Name: ngamycuchuoi	 Level: 100	 IP Address: 125.214.49.78 : 59436
9:1	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 49399
9:1	Account: sarin2	 Name: DocXinh14	 Level: 82	 IP Address: 116.110.119.64 : 30060
9:2	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 49401
9:2	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 49405
9:2	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 49407
9:2	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 49410
9:2	Account: minhtrand7	 Name: 3143242	 Level: 81	 IP Address: 14.174.119.34 : 49412
9:2	Account: anhthusqt1	 Name: docmadep	 Level: 1	 IP Address: 125.214.49.78 : 40276
9:2	Account: minhtrand24	 Name: sanboss9	 Level: 80	 IP Address: 14.174.119.34 : 49416
9:3	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52664
9:4	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52667
9:5	Account: conquiacc1990	 Name: xipo113	 Level: 100	 IP Address: 125.212.176.78 : 57952
9:5	Account: conquiacc1991	 Name: cave113	 Level: 100	 IP Address: 125.212.176.78 : 12189
9:5	Account: conquiacc1992	 Name: venusking	 Level: 100	 IP Address: 125.212.176.78 : 6659
9:6	Account: conquiacc1993	 Name: speria	 Level: 100	 IP Address: 125.212.176.78 : 29450
9:10	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 49477
9:10	Account: conquiacc1990	 Name: xipo113	 Level: 100	 IP Address: 125.212.176.78 : 22243
9:12	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52671
9:14	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 102	 IP Address: 27.79.52.227 : 53716
9:14	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52676
9:15	Account: anlonnhe	 Name: DanCay	 Level: 85	 IP Address: 113.184.54.239 : 1817
9:17	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 103	 IP Address: 14.174.119.34 : 49531
9:19	Account: conquiacc1993	 Name: speria	 Level: 100	 IP Address: 125.212.176.78 : 8732
9:22	Account: mrhung1	 Name: DCMADM	 Level: 80	 IP Address: 42.114.31.43 : 49828
9:23	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 14.174.119.34 : 49590
9:24	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 103	 IP Address: 14.174.119.34 : 49616
9:24	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 101	 IP Address: 14.174.119.34 : 49619
9:24	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 49621
9:25	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49623
9:25	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 115	 IP Address: 42.118.58.118 : 54511
9:27	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 116.110.119.64 : 33816
9:28	Account: mrhung1	 Name: sadadsadsa	 Level: 1	 IP Address: 42.114.31.43 : 49832
9:28	Account: vu25091990	 Name: XinhGai21	 Level: 81	 IP Address: 116.110.119.64 : 33880
9:29	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 34520
9:29	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52683
9:29	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52684
9:29	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 51008
9:29	Account: saluci	 Name: DocXinh3	 Level: 81	 IP Address: 116.110.119.64 : 33912
9:30	Account: saluci	 Name: DocXinh5	 Level: 81	 IP Address: 116.110.119.64 : 34308
9:30	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52689
9:30	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52690
9:30	Account: saluci	 Name: DocXinh4	 Level: 81	 IP Address: 116.110.119.64 : 51021
9:30	Account: minhvu25091990	 Name: Kamikaze	 Level: 83	 IP Address: 116.110.119.64 : 51028
9:30	Account: minhvu25091990	 Name: DocXinh2	 Level: 81	 IP Address: 116.110.119.64 : 51030
9:31	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52696
9:31	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52697
9:31	Account: minhvu25091990	 Name: DocXinh	 Level: 81	 IP Address: 116.110.119.64 : 34629
9:31	Account: sarin	 Name: DocXinh6	 Level: 82	 IP Address: 116.110.119.64 : 34244
9:33	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52702
9:33	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52704
9:34	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52709
9:34	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52711
9:34	Account: bomsin01	 Name: ADminÙSHXT	 Level: 1	 IP Address: 116.99.216.32 : 49443
9:36	Account: minhtrand19	 Name: XeÙHètÙR¸c	 Level: 1	 IP Address: 14.174.119.34 : 52715
9:39	Account: blackboy87	 Name: EsÙTheÙKing	 Level: 100	 IP Address: 42.117.154.228 : 61882
9:42	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 34531
9:43	Account: bomsin02	 Name: Nh·Ph­¬ng	 Level: 80	 IP Address: 116.99.216.32 : 50280
9:50	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52720
9:50	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52721
9:51	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52724
9:51	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52726
9:52	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 14.174.119.34 : 49755
9:53	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 49761
9:53	Account: sarin	 Name: DocXinh8	 Level: 81	 IP Address: 116.110.119.64 : 34710
9:55	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52729
9:55	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52730
9:57	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52736
9:57	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52737
9:59	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52742
9:59	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52744
9:59	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 14.174.119.34 : 49792
9:59	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 101	 IP Address: 14.174.119.34 : 49795
9:59	Account: bomsin03	 Name: §anTr­êng	 Level: 80	 IP Address: 116.99.216.32 : 50743
10:0	Account: huynhtrongtri18	 Name: bandodepday	 Level: 80	 IP Address: 42.118.58.118 : 54514
10:2	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52749
10:2	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52751
10:2	Account: huyenuyqs	 Name: RångconÙ	 Level: 90	 IP Address: 14.245.4.115 : 62051
10:3	Account: huyenuyqs	 Name: RångconÙ	 Level: 90	 IP Address: 14.245.4.115 : 62066
10:4	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52754
10:4	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52755
10:4	Account: sarin2	 Name: DocXinh14	 Level: 82	 IP Address: 116.110.119.64 : 34399
10:6	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52763
10:6	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52764
10:7	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 120	 IP Address: 42.118.58.118 : 54516
10:8	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 14.174.119.34 : 49840
10:8	Account: minhtrand7	 Name: ancuopday	 Level: 80	 IP Address: 14.174.119.34 : 49842
10:8	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 14.174.119.34 : 49844
10:9	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 14.174.119.34 : 49846
10:9	Account: timlaivohien	 Name: EyeSmile	 Level: 98	 IP Address: 14.233.97.112 : 57441
10:9	Account: minhtrand8	 Name: cuopcuop	 Level: 80	 IP Address: 14.174.119.34 : 49848
10:9	Account: minhtrand9	 Name: 3213131	 Level: 80	 IP Address: 14.174.119.34 : 49852
10:9	Account: minhtrand9	 Name: talaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49854
10:9	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 14.174.119.34 : 49856
10:9	Account: minhtrand10	 Name: trumaancuop	 Level: 80	 IP Address: 14.174.119.34 : 49858
10:9	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 14.174.119.34 : 49860
10:9	Account: minhtrand10	 Name: 32131311	 Level: 80	 IP Address: 14.174.119.34 : 49862
10:10	Account: minhtrand11	 Name: 313133	 Level: 80	 IP Address: 14.174.119.34 : 49864
10:10	Account: minhtrand11	 Name: 443243242	 Level: 80	 IP Address: 14.174.119.34 : 49867
10:10	Account: minhtrand11	 Name: 23123213	 Level: 80	 IP Address: 14.174.119.34 : 49869
10:10	Account: minhtrand12	 Name: 65456464	 Level: 80	 IP Address: 14.174.119.34 : 49875
10:10	Account: minhtrand12	 Name: 322312	 Level: 80	 IP Address: 14.174.119.34 : 49877
10:10	Account: timlaivohien1	 Name: EyeSmile2	 Level: 92	 IP Address: 14.233.97.112 : 2370
10:11	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 101	 IP Address: 14.174.119.34 : 49881
10:12	Account: bomsin03	 Name: §anTr­êng	 Level: 80	 IP Address: 116.99.216.32 : 50890
10:12	Account: timlaivohien2	 Name: EyeSmile6	 Level: 92	 IP Address: 14.233.97.112 : 10594
10:13	Account: dm0008	 Name: ahihii	 Level: 84	 IP Address: 14.237.150.66 : 65307
10:13	Account: mapdl4	 Name: §åÙThÇnÙS¸tÙQuû	 Level: 123	 IP Address: 14.237.150.66 : 65308
10:13	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 100	 IP Address: 14.237.150.66 : 65310
10:13	Account: mapdl1	 Name: §¹tÙMa	 Level: 97	 IP Address: 14.237.150.66 : 65313
10:13	Account: mapdl2	 Name: TiªnÙTö	 Level: 94	 IP Address: 14.237.150.66 : 65314
10:16	Account: thien01	 Name: testter	 Level: 80	 IP Address: 1.53.53.54 : 65257
10:18	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52768
10:18	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52770
10:18	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52773
10:18	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52774
10:20	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52778
10:20	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52780
10:21	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52784
10:21	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52786
10:21	Account: 0915477979	 Name: MaxÙXiÙMax	 Level: 100	 IP Address: 14.233.237.89 : 64880
10:22	Account: minhtrand28	 Name: caytien02	 Level: 85	 IP Address: 14.174.119.34 : 52789
10:22	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52790
10:23	Account: 0915797979	 Name: M¾tÙ§en	 Level: 1	 IP Address: 14.233.237.89 : 64890
10:24	Account: timlaivohien3	 Name: EyeSmile7	 Level: 90	 IP Address: 14.233.97.112 : 53313
10:24	Account: gcity04	 Name: nvmoi01	 Level: 1	 IP Address: 1.53.53.54 : 23074
10:31	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 91	 IP Address: 14.176.213.87 : 49923
10:32	Account: minhtrand29	 Name: Cµytien01	 Level: 84	 IP Address: 14.174.119.34 : 52795
